mi_consumer_luxury-goods_united-states_usd_en_2025-4-4_15-07-32
Region,Market,Chart,Name,Unit,Source,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Romania,USD (US$),Statista Market Insights,"240,222,451.647","243,647,678.04","203,998,481.062","228,303,646.579","213,432,314","211,275,680.293","236,491,134.767","240,930,429.237","245,325,330.761","249,676,283.271","253,983,726.255","258,248,094.809"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Russia,USD (US$),Statista Market Insights,"1,116,643,218.932","1,191,006,029.52","768,268,787.426","1,030,690,968.063","483,083,015.75","509,871,613.78","498,364,162.622","503,298,213.735","501,154,794.747","502,083,647.91","501,679,550.134","501,855,523.498"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Serbia,USD (US$),Statista Market Insights,"30,761,995.831","31,642,978.448","27,363,636.428","32,937,972.565","27,154,353.31","26,808,679.004","32,003,351.863","32,152,542.966","32,568,435.719","32,906,913.604","33,262,132.208","33,608,278.314"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Slovakia,USD (US$),Statista Market Insights,"44,228,273.118","44,652,522.332","37,810,866.78","41,012,685.237","41,033,292.11","39,271,544.68","43,519,799.631","44,385,205.913","45,241,958.132","46,090,142.828","46,929,845.678","47,761,151.499"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Slovenia,USD (US$),Statista Market Insights,"43,432,109.349","43,986,973.146","38,090,266.401","42,421,507.683","40,919,279.41","39,109,503.113","43,347,698.16","43,899,239.529","44,445,265.486","44,985,831.182","45,520,991.222","46,050,799.661"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Spain,USD (US$),Statista Market Insights,"1,591,785,541.907","1,583,756,439.549","1,222,212,189.696","1,456,662,924.047","1,375,952,006.53","1,341,946,963.781","1,439,892,494.811","1,456,839,309.973","1,472,672,914.397","1,487,498,814.449","1,501,412,024.006","1,514,498,113.122"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Sweden,USD (US$),Statista Market Insights,"612,957,749.674","605,830,410.699","570,412,294.821","655,520,022.449","659,275,427.57","622,915,267.543","639,573,296.932","650,159,574.715","660,642,378.059","671,022,741.707","681,301,690.057","691,480,237.261"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Switzerland,USD (US$),Statista Market Insights,"747,561,933.285","778,784,400.421","719,403,116.081","812,345,296.064","805,433,077.16","757,577,451.232","823,390,456.572","836,085,743.41","848,654,077.379","861,096,728.008","873,414,952.132","885,609,994.014"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,United Kingdom,USD (US$),Statista Market Insights,"2,420,273,030.177","2,607,794,533.911","2,166,145,238.69","2,681,285,112.918","2,821,400,252.2","2,700,658,715.104","2,939,656,007.778","3,063,315,737.622","3,185,738,870.168","3,306,937,771.388","3,426,924,683.596","3,545,711,726.682"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Chile,USD (US$),Statista Market Insights,"315,439,688.02","296,396,187.8","179,753,799.168","222,819,796.138","312,838,331.39","356,541,385.898","320,233,266.076","345,840,912.484","368,218,564.628","388,885,481.35","408,602,249.454","427,750,110.152"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Colombia,USD (US$),Statista Market Insights,"243,275,888.997","224,262,686.704","149,999,533.596","168,094,369.285","213,018,264.89","253,318,122.918","217,858,717.726","235,238,594.894","251,372,104.841","266,807,995.464","281,821,385.068","296,550,569.719"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Morocco,USD (US$),Statista Market Insights,"41,040,704.334","43,536,799.715","29,998,232.587","44,302,187.899","45,604,301.23","45,621,857.553","48,215,729.14","50,605,310.064","52,970,995.179","55,313,023.443","57,631,631.425","59,927,053.327"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Nigeria,USD (US$),Statista Market Insights,"170,787,963.327","173,481,639.111","109,004,408.832","115,436,016.3","143,015,082.38","152,761,133.777","141,721,755.781","145,944,783.168","149,961,547.685","153,967,266.013","157,917,617.025","161,833,751.483"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,New Zealand,USD (US$),Statista Market Insights,"243,142,008.492","275,294,273.648","237,567,374.278","302,062,507.939","316,942,090.53","316,987,873.152","362,972,118.099","383,183,141.906","403,192,055.476","423,000,879.909","442,611,616.099","462,026,244.926"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Angola,USD (US$),Statista Market Insights,"44,149,129","50,239,567","40,692,907","51,339,948","57,483,652.37","65,829,490.812","65,569,662.102","70,355,506.95","75,093,493.35","79,784,099.886","84,427,800.357","89,025,063.823"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Azerbaijan,USD (US$),Statista Market Insights,"17,199,706.406","18,775,202.386","14,172,570.791","18,116,766.4","18,785,554.97","18,177,825.382","20,889,103.713","21,663,096.571","22,429,349.5","23,187,939.9","23,938,944.396","24,682,438.847"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Bahrain,USD (US$),Statista Market Insights,"11,643,864.045","13,168,412.81","10,651,490.137","13,325,830.603","15,723,175.52","12,813,892.363","16,023,050.695","16,660,451.789","17,291,478.872","17,916,195.685","18,534,665.329","19,146,950.277"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Bangladesh,USD (US$),Statista Market Insights,"155,310,575.489","182,766,688.096","123,176,063.259","158,486,490.094","213,170,137.78","224,785,579.338","226,930,397.185","246,149,360.002","265,176,133.191","284,012,638.648","302,660,779.051","321,122,438.049"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Armenia,USD (US$),Statista Market Insights,"5,241,358.695","5,673,254.728","4,575,942.706","5,009,515.509","5,155,754.63","5,241,647.223","6,155,710.221","6,326,315.122","6,483,404.317","6,634,198.757","6,781,595.708","6,926,762.871"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Bhutan,USD (US$),Statista Market Insights,"533,739.551","633,411.751","497,195.391","589,510.524","727,839.12","685,266.119","793,982.336","838,379.065","882,331.826","925,845.059","968,923.16","1,011,570.48"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Bolivia,USD (US$),Statista Market Insights,"17,179,534.943","17,530,058.168","12,232,794.321","15,218,562.44","18,545,038.72","22,001,906.739","19,261,196.762","20,565,652.81","21,857,180.65","23,135,909.563","24,401,967.541","25,655,481.29"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Bosnia and Herzegovina,USD (US$),Statista Market Insights,"9,438,281.294","9,595,719.498","7,979,547.481","9,040,310.656","9,881,285.7","9,674,682.303","9,904,624.601","10,178,664.198","10,449,963.399","10,718,549.609","10,984,449.956","11,247,691.3"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Botswana,USD (US$),Statista Market Insights,"4,593,375.478","4,708,091.271","3,781,058.629","3,958,416.78","5,034,510.1","5,071,571.785","5,059,414.072","5,309,563.506","5,557,309.668","5,802,676.589","6,045,688.063","6,286,367.643"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Belize,USD (US$),Statista Market Insights,"811,566.272","841,375.255","678,781.884","749,679.182","930,455.21","1,055,492.104","964,357.829","1,033,506.83","1,101,969.271","1,169,752.017","1,236,861.866","1,303,305.545"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Brunei Darussalam,USD (US$),Statista Market Insights,"2,585,453.187","3,094,537.075","2,424,151.896","2,938,814.096","3,885,100.49","3,425,054.998","4,136,100.027","4,396,234.071","4,653,766.773","4,908,724.149","5,161,131.951","5,411,015.675"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Myanmar,USD (US$),Statista Market Insights,"18,407,095.996","20,078,569.478","14,546,873.923","16,062,395.116","21,890,552.24","22,111,854.964","21,919,400.551","23,369,640.025","24,805,377.104","26,226,756.813","27,633,922.724","29,027,016.977"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Burundi,USD (US$),Statista Market Insights,"7,219,355.81","7,415,860.289","5,791,763.888","6,335,427.855","7,583,533.31","9,371,497.515","8,533,454.155","9,317,403.826","10,093,514","10,861,863.072","11,622,528.654","12,375,587.58"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Belarus,USD (US$),Statista Market Insights,"47,803,202.581","50,247,489.902","39,403,056.536","39,733,896.303","33,259,495.21","33,691,428.529","43,403,483.888","44,296,748.015","45,181,079.501","46,056,567.672","46,923,300.961","47,781,366.917"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Cambodia,USD (US$),Statista Market Insights,"43,235,992.628","52,197,088.92","47,330,934.835","50,635,088.156","61,451,795.86","56,316,290.385","68,567,778.225","71,983,364.536","75,364,794.983","78,712,411.125","82,026,551.107","85,307,549.688"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Cameroon,USD (US$),Statista Market Insights,"20,238,088.297","20,571,829.799","19,185,321.975","21,257,505.72","24,894,218.86","28,040,412.264","27,137,897.301","29,514,920.467","31,868,173.401","34,197,893.806","36,504,317.007","38,787,675.976"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Sri Lanka,USD (US$),Statista Market Insights,"28,562,737.14","31,438,544.635","23,274,473.4","23,965,997.437","31,959,296.27","27,888,236.928","31,388,830.358","32,222,469.205","33,047,771.663","33,864,821.096","34,673,700.035","35,474,490.185"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Chad,USD (US$),Statista Market Insights,"8,603,062.223","8,711,768.59","6,075,375.102","7,418,701.215","10,482,724.2","12,087,715.675","10,849,219.593","12,076,283.661","13,291,077.088","14,493,722.581","15,684,341.619","16,863,054.466"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Republic of the Congo,USD (US$),Statista Market Insights,"4,991,765.3","5,051,441.474","3,389,516","4,498,864.143","6,098,017.42","6,880,815.756","6,236,722.748","6,902,149.901","7,560,922.783","8,213,107.935","8,858,771.236","9,497,977.904"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Costa Rica,USD (US$),Statista Market Insights,"45,125,429.658","45,492,925.707","35,802,797.956","41,002,688.731","46,756,777.55","54,492,588.059","48,336,386.454","50,943,215.457","53,524,298.779","56,079,893.877","58,610,255.634","61,115,636.382"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Cuba,USD (US$),Statista Market Insights,"45,038,329.714","45,438,186.063","30,817,554.774","36,549,361.25","46,744,975.95","53,831,396.74","46,420,741.194","49,187,206.741","51,926,034.346","54,637,500.388","57,321,878.483","59,979,439.509"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Cyprus,USD (US$),Statista Market Insights,"14,186,240.717","14,268,532.808","11,518,538.112","13,449,591.933","14,606,812.02","14,226,700.978","14,224,678.035","14,511,171.272","14,794,799.576","15,075,591.598","15,353,575.699","15,628,779.96"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Benin,USD (US$),Statista Market Insights,"6,977,987.509","7,065,471.25","6,570,024.577","7,250,231.796","8,571,856.62","10,002,807.47","9,482,661.79","10,389,976.899","11,288,218.857","12,177,478.396","13,057,845.339","13,929,408.613"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Dominican Republic,USD (US$),Statista Market Insights,"93,123,800.422","92,853,039.417","57,425,081.675","68,946,555.013","90,202,316.16","104,582,013.899","97,184,122.106","108,290,056.781","119,339,729.28","130,333,702.223","141,272,532.608","152,156,771.859"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Ecuador,USD (US$),Statista Market Insights,"45,680,382.583","46,284,413.133","32,723,970.264","40,421,695.434","47,998,443","56,481,013.548","49,461,774.814","52,482,972.721","55,474,116.766","58,435,507.486","61,367,442.416","64,270,216.113"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,El Salvador,USD (US$),Statista Market Insights,"14,123,960.925","14,350,352.352","9,577,386.408","13,006,637.324","14,977,323.98","17,654,942.609","15,486,987.053","16,479,873.223","17,462,859.864","18,436,045.97","19,399,529.548","20,353,407.622"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Equatorial Guinea,USD (US$),Statista Market Insights,"2,580,888.837","2,670,333.055","2,042,254.686","2,503,702.986","3,404,053.36","3,246,282.411","3,285,916.71","3,531,122.048","3,773,875.332","4,014,201.084","4,252,123.578","4,487,666.847"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Ethiopia,USD (US$),Statista Market Insights,"119,578,727.411","120,907,246.37","76,757,226.057","70,817,046.888","81,204,780.05","93,393,997.923","101,235,563.312","112,739,247.721","123,204,820.366","132,724,625.123","141,387,505.132","149,276,286.042"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Fiji,USD (US$),Statista Market Insights,"810,528.773","923,426.905","655,343.236","986,884.864","1,161,650.84","1,013,172.154","1,214,344.786","1,292,470.587","1,369,815.129","1,446,386.225","1,522,191.611","1,597,238.943"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Gabon,USD (US$),Statista Market Insights,"4,877,006.067","4,972,436.466","3,969,297.837","4,494,716.988","6,041,610.44","6,514,185.09","6,150,038.468","6,690,567.393","7,225,691.029","7,755,463.428","8,279,938.103","8,799,168.032"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Georgia,USD (US$),Statista Market Insights,"10,844,253.052","10,552,701.531","7,517,984.144","8,253,274.132","8,829,092.94","8,787,201.116","9,033,990.531","9,085,354.017","9,096,686.58","9,099,275.634","9,099,887.722","9,100,037.626"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Gambia,USD (US$),Statista Market Insights,"721,920.248","748,984.136","616,719.795","708,148.8","783,496.95","848,408.745","854,358.229","905,096.53","955,327.448","1,005,056.056","1,054,287.379","1,103,026.389"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Ghana,USD (US$),Statista Market Insights,"33,386,168.385","31,460,347.181","19,972,470.787","26,808,863.88","29,480,435.58","32,904,731.601","29,845,676.83","32,593,217.555","35,310,655.225","38,007,175.831","40,684,746.342","43,343,901.178"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Guatemala,USD (US$),Statista Market Insights,"34,482,616.204","34,071,078.367","24,666,961.251","30,832,289.319","34,518,998.33","41,303,612.453","37,629,919.02","40,105,114","42,562,612.464","45,003,326.624","47,427,821.548","49,836,635.608"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Guinea,USD (US$),Statista Market Insights,"8,171,176.573","8,500,754.06","5,280,280.503","5,748,946.78","7,799,865.06","9,441,492.029","8,288,268.502","8,946,005.459","9,597,165.048","10,241,813.04","10,880,014.553","11,511,834.05"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Guyana,USD (US$),Statista Market Insights,"7,319,413.325","7,279,176.291","4,850,014.459","5,149,779.393","7,288,987.06","9,751,118.718","7,403,982.624","7,965,469.818","8,521,342.141","9,071,655.741","9,616,466.205","10,155,828.564"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Haiti,USD (US$),Statista Market Insights,"8,629,643.228","6,758,234.663","4,033,776.413","5,713,959.678","5,564,216.95","6,507,881.801","5,939,658.839","6,478,840.736","7,033,622.342","7,576,241.239","8,118,710.08","8,655,882.323"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Honduras,USD (US$),Statista Market Insights,"10,221,230.33","10,074,444.231","6,658,236.873","8,225,369.428","10,261,075.53","12,267,635.398","11,046,490.947","11,756,497.32","12,454,770.129","13,145,183.406","13,828,416.076","14,504,738.469"
United States,Prestige Cosmetics & Fragrances,Revenue Comparison,Iceland,USD (US$),Statista Market Insights,"44,146,551.652","42,846,502.643","41,297,383.095","42,096,063.018","43,365,446.2","41,536,724.087","42,083,730.529","42,311,548.567","42,545,235.609","42,782,195.265","43,020,651.163","43,259,389.065"
